,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,speaker
46,-516.9762,107.81648,1.1392943,24.579012,18.592178,20.787868,5.2451196,5.027123,-1.4986879,9.484362,-1.3039483,-0.74104154,-2.7027438,-7.373896,-1.8350004,-8.95646,-4.8223443,-5.8905773,-6.6301575,-4.782575,-3.839663,-3.4145236,-7.7148666,-3.3860567,0.9368928,-4.303024,0.16146521,-2.704832,-6.7011952,-2.3833947,-1.9250609,-2.7816174,-1.6389956,-2.3970954,-3.126584,0.104013,2.928991,5.9641232,4.7743626,1.968295,0
47,-541.30505,101.77683,6.8256526,23.875046,20.263096,19.337662,2.0185888,8.304413,2.5641131,3.9884896,-3.4872446,0.05638014,-2.4101617,-5.8483114,-3.9301112,-13.452319,-5.0340204,-4.4248915,-6.5378704,-5.4066086,-3.9551663,-3.4974463,-8.006822,-2.6166904,2.701385,-2.9208515,-2.1814528,-3.305131,-4.5363045,-0.8512579,-1.9956125,-2.1398346,-2.0504763,-3.0215313,-2.8513663,-0.7670249,3.1696384,4.9954953,4.68113,2.23017,0
48,-495.59137,62.648872,16.21367,30.926453,17.079256,8.714032,5.51655,7.02438,1.6696223,0.39730278,-2.378997,-2.3590515,-3.3264902,-4.2360406,-3.433457,-9.581338,-3.198791,-2.8208802,-5.3396173,-2.570615,-1.5170963,-0.07746395,-3.833948,-2.158175,0.9895275,-4.00836,-4.591404,-4.385433,-6.04792,-3.2926538,-3.0188508,-2.0362694,-1.1861798,-1.4281062,-0.3414361,-0.46009555,-0.98732066,0.28416434,0.6696033,-1.3354881,0
49,-519.53906,76.179436,15.294267,27.180758,17.747408,15.814618,6.728738,9.592993,4.3756995,3.6045952,-2.3826168,-0.59690964,-1.2021788,-3.9902456,-2.60663,-11.761862,-5.034817,-4.080742,-5.794515,-4.1530724,-3.6658864,-0.7549001,-4.880854,-1.6731031,1.8198726,-3.0115151,-1.8707705,-2.9835734,-5.9885154,-3.4281433,-3.0240057,-2.5146174,-1.0167625,-1.144461,-1.2640156,-1.1166854,-0.40681523,1.0954769,-0.33369198,-2.870624,0
50,-537.01025,106.4239,-5.5188856,17.574461,20.312958,17.791262,8.823642,12.357397,-2.7051995,7.3526864,8.482572,-0.8420657,-9.209341,-4.8597636,2.7543466,-5.5781484,-3.5125546,-7.082747,-10.022134,-7.718868,-1.8021597,-1.9037945,-8.985506,-2.5875835,2.3830702,-6.028555,-3.6539652,-2.4405284,-6.7961493,-3.7001803,-2.136348,-3.639035,-4.7014885,-4.565227,-2.064939,0.05266337,0.13136315,5.283737,7.643547,0.7936933,0
51,-545.14685,92.780174,9.899277,28.28012,12.643491,12.404783,3.819179,5.1437984,-5.3981013,5.87556,-3.0206623,-4.61918,-4.6565557,-4.5085955,-3.865603,-11.372803,-4.5483856,-8.108913,-6.7832074,-3.1894712,-3.4247801,-2.4158478,-5.022115,-1.6594992,2.61147,-0.022065867,0.61118543,-4.0302396,-4.2661066,0.5929044,-0.7909731,-0.36825457,0.063322745,-2.8660312,-1.202131,-1.5482337,-0.54430497,5.165917,5.1591325,1.564963,0
52,-533.51935,94.073906,3.5304294,21.533154,14.527681,14.2196045,0.9489407,10.0806,3.4629376,2.9352117,-3.6057618,1.2755071,-3.3143039,-4.531375,-0.70606667,-7.582891,-3.7330327,-5.0439262,-4.555342,-4.328662,-4.1389422,-3.3265855,-4.2381916,0.11277886,3.3219228,-0.40170372,0.54591507,-3.4562297,-5.0950165,-1.1058264,-2.6360521,-3.51286,-0.5293366,-1.7849599,-2.4934626,-0.4121052,1.6741906,4.4701385,3.2242672,2.1235752,0
53,-515.7557,103.01032,-9.779661,18.870016,7.9489603,11.208503,9.887088,12.898963,0.14213808,10.236235,0.46863866,-6.462702,-7.705764,-3.4873254,0.7666578,-4.2157855,-0.01973249,-4.2970805,-4.862203,-6.643627,-5.355967,-4.2931094,-5.4616804,1.3955554,1.4657768,-6.673983,-1.377766,0.6798957,-3.5172482,-5.2368994,-6.96986,-0.8515794,3.0627398,-1.5375684,-2.7064302,-2.0698974,-1.7696376,2.2423062,6.8382273,5.7776976,0
54,-363.58017,131.5972,-18.467575,35.959766,13.237637,13.344056,-14.746864,9.541906,-1.984849,10.008892,-3.4143746,-0.81579345,7.067802,-6.9529176,0.5663447,-0.23671804,-6.753181,0.5606003,0.3853463,-8.98026,1.9638137,-1.240565,-2.1289134,-3.0411386,-0.24430929,-4.9676576,-2.168988,-3.3168113,-5.033906,-1.2475051,-3.856383,-0.028340245,-2.5966792,0.07427697,-1.7828158,-1.1345416,-1.8179716,-2.5543396,-0.46030766,-3.0120947,0
55,-425.75974,119.22217,-8.669272,26.897066,10.202216,14.177108,-10.490459,7.3647995,1.0161605,10.031315,-6.301975,-1.1421661,6.5114484,-1.1223097,-5.7208056,-1.7575605,4.860867,-5.258694,1.7447156,-3.6516714,-1.6606354,-0.45600656,-6.8737636,-3.8109047,-0.18454485,-2.1251795,-2.0332599,-3.2069633,-2.7321403,-1.5637091,-2.225057,-1.6254942,-1.8822194,-2.0802336,-1.0952322,-1.246303,-1.4665697,-2.0219927,-2.2157302,-1.9437714,0
56,-408.14215,120.3442,-13.944227,29.34053,6.230322,15.762102,-9.769264,9.649706,-2.3912582,8.982042,-5.058544,-1.1792294,5.2104135,-1.4378878,-3.287295,-4.746837,3.5630856,-5.4319744,-0.2703142,-4.8525925,-0.7853896,-1.3436799,-3.982234,-3.3112228,-2.9561577,-1.0050279,-2.5444107,-2.1698258,-2.0986419,-2.139242,-2.9884872,-1.9176897,-0.010538307,1.0614586,-0.9476071,0.5246033,1.9038291,0.25811756,-0.16236068,-0.82156855,0
57,-441.84976,107.83424,-1.4852289,12.421052,8.985823,15.117094,-2.0973012,4.6133566,-1.4098614,11.030887,-0.61997193,-3.915943,2.840461,-1.8324833,-1.2760191,-0.06008189,4.8059196,-2.349329,-2.6484518,-2.6469235,-0.87164533,-1.7585486,-4.9043336,-3.201714,-0.50611484,-1.4415717,-2.363796,-2.8583338,-2.3505774,-0.605244,2.2110674,-0.6160723,-0.631208,2.236316,-1.4865785,2.2872057,1.6812713,0.3915987,0.18457365,-2.9064903,0
58,-452.69763,104.34026,-7.247109,25.95431,-7.387315,18.396303,-0.37297645,10.410923,0.66773796,13.345719,-3.2488842,-0.51108843,2.8034704,-2.1076946,-1.2687633,-5.8570886,8.939575,-3.3883996,1.3191214,-2.624576,-3.039013,0.11344223,-5.1318607,-1.7860042,-1.6084441,-2.1621997,-2.7604792,-3.0705447,-2.6935143,0.44506732,1.9086447,-1.4671248,0.23443891,-0.23183958,-1.4061545,0.7452826,-1.6586161,1.955936,-1.1621419,-1.8372064,0
59,-424.87445,97.30678,-3.9290688,16.909637,5.864104,8.979709,-5.9619884,9.472538,1.8839378,3.513926,-6.3383207,-0.7415739,0.9169664,-1.2808212,0.99166095,-2.7761178,2.3941336,0.56575257,0.3451515,-3.6168463,-3.1174452,-1.6041658,-3.4716754,-4.523163,-0.80057454,-2.7602606,-4.671083,-2.5617447,-2.6190302,-3.3161163,-0.8810244,-0.52950567,-0.7523704,-0.11411067,-1.2115695,0.5088484,0.9074874,0.16614293,1.0732024,-0.539352,0
60,-444.7825,102.36339,-14.46341,24.598919,6.7165327,3.5813155,-2.4372027,13.981669,-7.133203,6.9771223,-4.068485,-1.1002765,0.5436617,0.6209827,-1.8849773,-1.566915,4.287582,-0.9092905,-0.26520473,-4.7595067,3.2691417,-1.0658693,-4.3261466,-3.9076574,-1.361436,-2.9609694,-4.2154627,-2.229403,-4.5322986,-3.84263,-1.1906936,-0.54328245,0.23492314,-0.74586195,-0.37835598,-1.2185735,-0.89562577,0.08168819,-1.839891,-0.26968682,0
61,-417.40274,113.839806,-12.644128,16.22638,-4.02498,10.059229,-3.3781807,12.814706,-3.52923,0.04892226,-4.842133,1.9917331,3.173251,0.5259106,2.0364647,-0.4185666,-1.1926827,0.53253067,3.1314063,-4.8721294,0.095631145,-4.4046702,-5.8509912,-3.989253,1.0659294,-0.38312665,-0.26537558,-0.5531185,-3.3011506,-4.7830944,-4.459871,3.9774852,3.8639302,-1.0086716,-1.157117,-3.6455073,-4.890626,0.53698367,1.4852784,0.5699567,0
62,-420.82578,103.35951,-9.283472,29.569742,-1.0772774,10.195433,1.4707853,8.741483,-5.6789455,8.752539,-5.5751247,-0.09092345,8.064966,-2.821952,-3.3796647,3.3556285,1.714723,-3.2558944,4.922648,-6.4692225,-2.253217,0.12343958,-4.761819,-3.594247,2.3443325,-0.12642494,-5.4622545,-0.543892,-3.1780872,-4.7448645,3.2254057,2.2707086,-2.3240607,-1.6622711,2.0607574,1.0273964,0.40138972,1.9973496,-0.98402005,1.2344646,0
63,-428.18085,94.18458,-11.114499,32.045734,0.39655292,5.160688,3.1049829,15.56435,-10.054922,7.476267,-2.7764363,-5.625553,4.091394,-4.882564,-0.5770159,0.71882266,-0.9663208,2.7220204,3.3629422,-4.3671985,3.1883986,-2.0211434,-3.7067316,-2.8390682,1.9936877,-2.6361783,-4.4039044,0.05683001,-4.419073,-4.5930514,-2.6686625,0.79565835,-1.328255,-0.43708098,-1.0031847,0.6128188,1.5654684,-2.5422387,0.68048173,2.7316177,0
64,-430.8382,97.84764,-2.3514783,19.340902,2.344357,11.043989,2.5961192,7.9218926,-4.6533427,7.1947293,-2.7148955,-4.405195,3.2088604,-2.3334076,3.0641267,-1.843515,-1.1155565,-0.20036446,-3.0764484,-3.296142,-1.7144957,-2.6560402,-3.2796574,-3.6485085,-0.6224071,-0.16669558,-2.1833613,-2.3512912,-2.6564267,-6.794149,-2.6645672,2.0164416,-2.1383963,0.62555426,0.7331608,-1.5339447,0.21711303,-1.3301841,-1.6959175,-0.34350488,0
65,-415.53622,99.43542,-10.593235,24.212454,6.572539,9.406087,-0.4536682,11.672403,-6.5565963,5.914414,-2.5791044,-1.9110367,4.917593,-1.2155062,-3.9521692,0.484661,0.5607341,-0.3645896,0.4060917,-7.2683954,-0.49194622,-2.2089107,-3.2853947,-3.8581128,1.2731513,-3.2499843,-4.729591,-2.9107428,-5.8877563,-2.1268582,-0.95261264,0.4193397,-1.0953783,-1.8104398,0.40382373,0.51123714,-1.2502251,-1.7115359,-1.1676946,-0.6712532,0
66,-456.7539,105.88767,3.122705,15.052429,7.679123,8.715142,-1.5244352,12.4169655,-0.5361955,3.0262644,0.53660434,1.9983438,1.5537088,-0.9070181,0.6688299,-0.8027237,0.9395187,1.7080916,-1.9527034,-5.2237463,1.1368067,-4.5139995,-5.6033993,-3.3340964,0.50788915,-2.3865545,-3.0546784,-1.5785296,-4.696135,-2.3073404,-2.0386238,-1.1171376,0.16629142,-0.7844465,-1.8640745,-1.36551,-0.94449675,-2.337103,-0.7677638,0.047833808,0
67,-471.92636,104.21802,-4.9209905,17.346619,3.6804683,4.890561,1.4254916,12.809361,-4.1045628,5.356264,-1.6022104,-4.127321,5.084534,-0.9481464,-0.80167764,1.3187641,-1.7368418,-0.013948764,0.1478435,-4.0587654,1.8889687,-1.466163,-4.888376,-4.057201,0.7310284,-2.709801,-0.9253826,0.79517543,-1.394761,-1.928507,-3.9427414,-1.2237568,-0.56433505,-0.23023294,-1.1893991,1.0219729,0.3874257,-0.85712,-0.1487935,-0.94390494,0
68,-453.54388,118.3397,-25.941368,33.92213,-5.1024804,9.575895,5.7376,11.300384,-9.2698,9.212057,-1.0438141,-6.933771,7.9265437,-5.484917,0.9088542,2.7282493,-1.6345053,2.0367405,3.2157052,-7.6106086,0.08762512,1.1609112,-8.565624,-3.1535428,2.6667068,-7.840501,-4.661472,0.45090252,-5.4774013,-4.5546947,-1.158081,1.4228227,-1.0128255,0.70918846,-0.81219995,-0.91210175,0.9330452,0.27634957,-0.6898001,-0.23275903,0
69,-414.64862,93.67536,-4.698838,21.34657,4.6450496,5.512966,0.5963233,10.120923,-2.5268617,6.3797946,-6.3172774,-0.90861255,1.7353702,-1.2709745,-0.79410213,-2.9589207,2.0398014,-1.2047291,-0.24111927,-5.196903,-1.1796873,-1.3344866,-5.024278,-2.8929849,-0.59394276,-3.6913137,-4.6463637,-2.7539978,-2.837552,-3.6855671,0.21775375,-1.032684,-0.8023452,2.409862,-1.8439567,0.07187262,0.65130115,-2.376091,0.25303903,1.0538247,0
70,-421.34616,107.37812,-0.088645585,13.134362,6.67668,10.593204,-6.149111,16.758871,-0.52414286,1.3381709,-4.4474573,2.5318701,-0.3730935,-1.3308764,-1.605445,-3.986766,3.6606326,-1.6347828,-2.197375,-5.5809207,-1.6449493,-1.9983424,-3.2474244,-0.93557316,0.994304,-2.09488,-5.4876814,-1.9877969,-2.45745,-4.051535,0.13047194,-1.5913042,1.5322652,0.36165658,-0.57166845,2.0639465,-0.17449264,-1.0466084,-0.93602896,-0.5524957,0
71,-391.97812,103.85472,3.1336713,27.016489,4.9012666,11.127488,-2.6169431,18.303123,-5.333219,9.031087,-6.95079,0.97947997,2.6577115,-4.7392383,-1.3546818,-3.2683039,2.6413198,-4.2545495,0.37833956,-7.7616134,-4.170241,-2.3241868,-7.944426,-6.7587748,-0.18598633,-2.895791,-6.162747,-0.88479394,-4.822257,-5.2188325,-0.3604986,-3.2355783,-1.0151188,0.23493958,-2.0210662,-0.8888074,1.1530393,-1.4010115,-0.77119994,0.6760711,0
72,-429.52725,113.902,-5.250735,26.430141,7.1698804,12.614248,3.1299558,14.312788,0.96666515,5.901916,-4.0197206,-0.8972371,0.48917875,-2.67138,-0.23041023,-3.9973693,1.5354187,-2.5463848,-2.7989376,-1.6846141,-3.5360718,-3.3734872,-2.8128867,-5.1028733,-0.16079788,-3.1269019,-3.5797746,-2.039594,-2.8994856,-2.8411958,-2.8520043,0.7802557,0.40143913,-0.2953003,-0.008120757,-0.2043197,-0.57715327,-1.0848035,0.06958147,-2.1575005,0
73,-445.2405,117.14639,-3.5951264,18.162094,3.9972432,11.257745,-6.0869017,16.162777,-3.5331104,4.6847777,-0.082278445,3.9951632,3.5154207,1.4519122,-0.5007115,-1.4403511,-0.056788635,-2.3520083,-0.8101385,-6.0153966,-1.5841553,-2.0068974,-1.207718,-2.4166658,2.415322,-1.5736508,-2.3329074,-1.4576479,-4.5299683,-2.6234097,-1.6998166,-0.57364243,1.3475945,-1.399143,-2.3135376,-0.40025234,-0.35903764,-1.0306985,-0.5624863,-0.45892552,0
74,-426.51382,107.278336,-6.4196734,24.314484,5.7050085,8.694679,2.214048,12.665467,-10.090007,7.2089458,-2.1815689,-1.4544866,3.5336702,-0.7270801,-5.0607386,1.8456048,3.0900602,-2.365087,2.4390433,-5.109543,0.3337197,-1.0558956,-3.0278223,-2.4522758,2.2490551,-3.1031213,-4.007917,-2.2595916,-5.222603,-2.5710607,-2.3329177,-0.7315152,2.4498353,-0.11277642,-0.28526634,2.596288,0.6230068,-0.82600605,-1.4224831,-1.7570568,0
75,-418.90244,138.49164,17.690172,34.270096,12.789532,10.627838,11.1833105,10.231786,5.2460876,5.056509,-0.18058619,-5.380586,4.5153995,-1.9320483,-4.495197,-0.9913329,-7.144982,-11.120483,-9.836161,-10.333915,-4.8299904,-0.77389026,-7.8275304,-8.5300865,-3.6036222,-5.6255946,-6.3151956,-1.9344195,-3.709665,-4.7479334,-2.0058637,-1.4189056,0.25405225,0.44617254,-0.48256648,-1.261582,-2.7493014,-1.1150048,0.21951537,-0.7954998,0
76,-447.88727,110.061646,11.343785,27.912136,8.70407,7.8115273,0.5324409,1.1087235,1.1410553,2.3411458,-5.5739007,-3.2732487,7.4182167,-1.3652893,-5.1081634,0.5320478,-2.4369276,-7.1185856,-3.838517,-8.324587,-6.336991,-2.889699,-5.5734596,-6.512209,-3.514101,-1.5101013,-3.0440931,-2.009527,-1.4639113,0.3147981,-0.6144603,-2.2748547,-0.6345351,-0.9638655,-1.9856817,-0.06491746,-1.1705012,-2.006599,0.4546538,-1.14372,0
77,-452.9878,114.78535,-0.6030081,29.59263,8.223984,5.5265646,2.755042,3.8204875,-1.1020199,2.5483356,-0.3132284,-3.9387653,6.695429,1.1507059,-4.193587,-0.001691672,-1.0663688,-9.426727,-5.9882855,-7.045087,-6.3340807,-1.4608861,-6.6278143,-8.787052,-5.0242133,-3.6185083,-5.499971,-2.4699523,-1.9279349,-0.37825528,-0.38578093,-1.9477321,1.1952524,0.20868365,-0.4222536,-0.027205277,-0.8989841,-1.6999006,0.038273826,-0.5347954,0
78,-437.57394,108.51455,-11.526526,36.180748,-2.288579,0.47968015,12.799895,1.6436267,-6.503101,10.938376,-2.469927,-10.160193,10.592845,-0.000289917,-6.16216,2.050196,1.1923556,-10.391395,-7.3280764,-5.5039625,-5.8538,-2.7614334,-4.94819,-7.133887,-5.41722,-2.3459816,-4.9855423,-2.3189058,-1.5298823,0.9612192,0.8710987,-2.4980524,-0.95126975,-1.8805089,-2.5828462,-4.105916,-0.7131843,0.839919,-3.1137683,-0.75282294,0
79,-477.81384,114.27679,0.2827848,21.896885,6.2401114,6.5452533,1.4685472,1.7099452,0.29352143,1.9675143,-2.0854654,-2.8614395,7.985038,1.1214911,-2.8417199,1.1379653,-1.2828922,-7.868864,-4.901715,-4.6895905,-5.204815,-1.4379569,-3.8520248,-6.0575385,-3.0016458,-3.7323127,-4.8041387,-1.5205997,-1.940692,0.9090075,0.2613821,-0.1115448,1.9222238,-1.6223514,-2.5078807,-3.2581592,-2.3149583,0.35077557,-0.3132907,-1.1718985,0
80,-478.54916,110.49108,12.737622,17.792683,6.3725333,5.8450522,-2.9397593,3.1906986,5.0922704,2.6493263,0.58231,-1.6762477,5.262911,1.1607008,-1.4925145,0.85393083,-1.4066366,-6.0376463,-6.461884,-6.100603,-4.601482,-1.7637649,-2.8036118,-5.3231635,-4.0912323,-3.8635314,-4.606193,-3.1084468,-4.4177065,-2.540549,-2.069951,-1.3250154,1.1716168,-0.50597835,0.65445906,1.3344182,0.4830279,-0.5195717,-1.3970524,-1.2538694,0
81,-466.70193,115.42899,7.6626387,21.774197,4.943195,10.059071,2.4242325,5.928204,3.277518,3.7634428,-1.1950023,-1.9951787,6.8956714,-1.4026997,-2.5508547,0.34285712,0.7325391,-6.7259583,-7.5450225,-6.5105057,-4.297563,-1.3522843,-3.8492422,-4.962873,-5.95485,-4.7391562,-3.800617,-2.7484603,-3.673991,0.20229527,0.39297292,-0.5294939,2.286934,-0.015275449,0.34190163,0.01626587,-1.6296506,-0.4967758,0.104213126,-2.2508512,0
82,-433.74045,97.0446,12.343921,12.843983,-1.536953,4.0933685,-0.91520655,5.7692537,5.2358603,0.5021481,-2.3457565,-6.6160192,2.521971,-0.6018929,-1.1154863,3.2175322,-2.688068,-11.684496,-8.9618,-1.0804948,-1.2670612,-0.9577074,-4.225043,-6.3888125,0.26354703,0.7377748,-1.4864961,0.54844123,-0.40517566,-1.6684804,-3.6397827,-3.136574,-0.26027632,-1.9184055,-2.5291197,-2.031628,-3.2639325,-1.8713318,0.92115885,0.3910256,0
83,-454.23065,113.87866,3.6015851,17.003996,6.2109694,8.332362,-4.9636135,3.2717507,3.4154177,-0.5055726,0.23062733,-0.9426432,7.285887,0.6444318,-2.1089585,-0.017198415,-2.6103208,-6.884692,-5.9115987,-3.1182716,-4.4696994,-2.7396781,-3.4304562,-6.8033214,-4.365551,-2.4656146,-1.2825066,0.99551123,0.18849127,0.016442519,-1.3922297,-0.98927754,1.1842855,-1.536493,-2.2384722,-1.005635,-2.631426,-1.8818977,-0.18372874,-1.1313624,0
84,-458.46225,107.85533,7.3645177,19.408691,3.832814,8.484487,0.31698373,3.035587,4.527893,1.830046,1.3597535,-0.065920904,7.4538283,-0.29043466,-3.934961,-0.17004724,-2.660269,-7.073706,-6.202404,-6.0740776,-5.725742,-1.8504553,-4.1146345,-6.0315294,-2.6643305,-1.5075489,-2.3996606,-0.58273596,-0.84594184,0.91554165,0.19346958,-1.7598249,0.2452949,-2.7729068,-2.9262264,-1.126983,-1.4279252,-0.8997425,-0.9925497,-2.1268766,0
85,-453.41202,115.30172,-6.352032,25.15708,2.3369563,6.3779993,-3.3805897,5.1283937,-0.7405893,2.240251,3.5136223,-8.193169,2.3001506,1.9792001,-3.764063,-2.3990068,0.44870794,-7.044112,-9.162602,-5.605061,-4.411718,-2.7256327,-4.2087736,-7.662725,-4.344244,-2.3346999,-2.361511,0.64686584,0.14172833,2.0115545,0.47907728,-2.2533283,-0.25779232,-0.72740436,-2.0580661,-1.0592282,-1.0659175,-0.2586263,-1.2117978,-2.2891638,0
86,-461.08838,115.4584,8.356725,19.569086,5.0616612,6.4663267,0.059807412,3.6583366,1.4180853,0.73975796,1.6882858,-2.4841077,6.0265512,0.53052086,-3.2859108,0.23804022,-1.2568768,-6.079344,-8.318594,-6.8048067,-4.855588,-2.2715695,-3.7014935,-5.40511,-3.6819336,-2.824172,-1.1630968,-1.2064056,-2.403086,0.9020732,-1.3418903,-2.20977,1.843027,-0.8151113,-2.0235798,-0.42831713,-1.4010102,-1.7270634,-0.6451374,-1.2923808,0
87,-474.81317,108.657394,13.066497,18.864712,2.5542414,5.0108633,-6.1974707,0.92944854,2.01106,2.8636615,1.2278498,-2.8711212,6.312148,0.47231632,-3.4167073,0.41044554,-1.0995537,-6.2610006,-5.0033402,-3.3810904,-5.330444,-3.5270078,-4.468262,-8.063777,-4.4494324,-1.9406866,-0.58522165,0.49536544,-1.3106823,0.002284241,-1.1012458,-2.2905774,0.598428,-0.64864296,-2.0726507,-0.35788032,-1.9221342,-0.90642285,-0.8821654,-2.592832,0
88,-472.93018,107.68708,8.118865,14.999783,3.661035,6.175889,-2.2207894,1.8872442,2.4129775,2.7446866,-0.4882776,-3.0702293,6.125211,0.20239615,-1.7659886,1.3666126,-0.8351822,-7.1643467,-7.366027,-4.858787,-3.0595481,1.3631492,-2.048987,-6.1301737,-4.8830256,-3.9817622,-2.2381144,-0.7658234,-1.6165133,-0.8989609,-0.27492318,0.37129903,2.2333446,0.93658423,-0.7212744,-0.541552,-1.4254925,-0.7895564,0.23529395,-0.97875106,0
89,-460.4862,107.91684,10.606854,16.469301,5.4749875,8.17812,-1.0037837,4.5427303,3.1236506,2.5597212,0.8069163,-2.5988328,5.5679216,0.57735634,-2.6888006,-0.30545273,-1.6703398,-8.116312,-6.72212,-5.7217255,-5.9789443,-2.0254037,-3.481081,-5.9750066,-4.388436,-1.5734817,-2.9641457,-1.6087848,-0.7736729,-0.8265321,-0.3337922,-0.40503868,1.5931815,-1.4452184,-2.7286625,-1.9131771,-2.5477586,-0.9024346,-0.028428195,-0.06875619,0
90,-451.96756,125.40394,2.2175422,17.47805,0.33452696,8.765768,-1.3176578,7.32186,3.369137,1.1928651,-1.335084,-6.842618,5.93646,4.596818,2.220683,-0.11174281,-2.336358,-8.60481,-6.671349,-2.2922857,-3.250384,-2.8193984,-6.799681,-8.805422,-6.6126494,-3.5128882,-2.2961774,-1.6936922,-4.104728,-1.5959282,1.1640892,1.9585078,4.560759,0.2354961,-1.1034864,-1.7852737,-1.9780581,1.0055518,0.21542361,-1.497386,0
