,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,speaker
91,-472.7628,117.78235,3.6117637,14.416527,-1.3384564,9.729994,3.9241598,6.060764,6.581318,3.6549401,-1.687437,-3.670353,6.207532,2.5328717,1.0113428,0.85621816,-2.4562466,-7.2617292,-6.8497486,-4.9893875,-3.6183336,-2.0905857,-4.3366585,-5.6152587,-6.0758743,-4.655484,-2.2797623,-1.4073597,-2.4555564,-0.93516845,-0.8923951,-1.5005099,1.4400783,-1.4960155,-3.2241077,-1.5485457,-2.8771982,-1.5908515,-0.7391815,-1.717468,0
92,-439.6924,114.92273,3.1235335,40.867195,3.8417325,1.0676719,10.413335,2.0454829,-5.7246556,9.360198,0.92009807,-6.915311,9.335611,1.6618919,-3.2996678,1.4245106,-0.5636982,-8.883671,-4.8438993,-3.5623868,-6.961548,-2.1925168,-5.1460414,-9.693467,-5.6771593,-4.4910183,-6.1477027,-3.0337217,-2.6684086,-1.8424023,-0.87175775,-1.0004407,1.2257713,-0.41565,-2.206646,-0.3215472,-1.1218817,-2.175059,-0.5178197,0.15660715,0
93,-455.02164,105.95723,6.151648,27.393307,4.256566,4.081668,1.603903,3.6432917,-1.9457176,5.0539675,0.7595978,-4.5110617,5.4042425,-0.00312007,-2.668247,-0.691136,-0.9328334,-7.1943655,-5.7163444,-4.5164175,-4.1084633,-3.1631765,-5.3349123,-5.2912073,-4.998537,-4.4537888,-3.6438007,-2.4273462,-3.636984,-2.058289,-1.6074396,-1.6809717,1.2403145,1.3205528,-0.45131114,-1.2440069,-0.5066734,-1.4833585,-2.5096989,-0.6038483,0
94,-423.35352,113.41245,-4.779215,42.68495,5.371929,-1.1167879,-0.5709117,10.616884,-10.1482935,1.7877116,2.6989317,-8.903506,3.055633,3.452705,0.33067527,-3.7306812,1.2473154,-4.3083696,-7.5328145,-5.049407,-3.8764946,-5.591013,-4.550443,-7.6556816,-7.4022074,-3.9318726,-6.448921,-4.2873225,-3.2572773,-4.543103,-4.206973,0.9563446,0.83736527,-1.9806225,-0.9688717,0.8047099,0.30084985,-0.23479661,0.20295386,-0.813787,0
95,-450.05188,120.03073,9.8671465,22.105991,2.9814682,6.679769,-1.4646491,1.6438425,2.2131188,2.7234797,0.043497615,-2.5183542,8.313563,0.7039301,-2.8725438,-0.91837406,-1.5830768,-6.846828,-8.08305,-5.1387134,-6.3907504,-3.731781,-4.283137,-7.271568,-3.8593876,-1.8652558,-4.9513025,-2.8574417,-0.96105075,-0.92438275,-0.24988817,-0.86824566,-0.94833326,-1.9733225,-2.2845416,-1.6642349,-0.13706519,0.10568231,0.28462777,1.2660464,0
96,-480.5533,72.17515,2.8466506,31.193192,13.20233,6.456314,-0.75265694,0.010882041,3.3251305,-4.9185038,-0.91319084,4.196972,-2.7227213,1.0786269,-0.5165428,-6.612131,-2.3696995,-3.0044696,-4.612362,-3.2015,-0.6899113,-3.69109,-1.30905,1.7034426,2.295212,4.93746,3.6980581,1.0695438,-0.6072512,-0.9745883,-0.48935688,-0.22879365,-0.9449622,-0.65639955,-3.337696,-1.5985957,-0.28543618,-2.1230562,-1.1475606,-2.0681715,0
97,-456.82785,58.53392,1.8567854,29.093546,9.8477335,3.6768708,-5.660086,1.7793268,0.41623124,-1.840986,-3.8194935,7.9900646,-4.2619114,1.2793165,-1.1747433,-8.44406,-1.7218746,-4.395132,-3.801874,-4.46449,0.52442986,-4.5455484,-0.26898527,1.8559825,3.3373332,5.2620587,6.0299664,2.4396806,-0.9837954,-0.42794695,0.1636491,0.2739015,-0.4149913,1.3740181,-3.8477995,-1.5125691,-0.6901381,-1.640522,-0.43825915,-1.1046546,0
98,-458.16617,70.981026,-1.8369179,29.304993,8.736781,5.710377,-4.249986,-0.637306,1.8929621,-3.4828491,-2.5286582,1.7328968,-2.7782245,0.41887325,0.94553894,-7.535801,-4.030911,-4.27529,-5.312843,-3.6123009,-0.42505574,-4.563461,-0.9823857,3.3518863,3.5819786,6.029083,4.4433846,3.3955185,-1.9002067,-1.397583,-0.047078237,-0.88165766,1.439186,0.81151175,-2.1333487,-1.3827599,-0.3524833,-1.5749037,-0.5346356,-0.22060212,0
99,-464.07263,59.253044,3.4495497,27.58812,9.772174,2.8778892,-1.8231703,2.3619573,-0.21169858,-0.37446055,-4.458143,7.103877,-1.1301155,3.0202765,-1.0701141,-8.968728,-2.6776729,-4.564059,-1.7832547,-3.324799,-1.5330523,-4.370737,-2.0750709,0.42516854,4.4054675,4.2187443,4.1933737,2.88004,-0.90830487,-0.57539415,1.7797525,0.70200384,0.06181969,1.7757328,-4.296457,-1.2453297,-0.08509442,-2.108019,-0.2230993,-1.0830262,0
100,-470.06824,71.39088,1.5019878,26.65166,11.499716,5.9951725,-2.260905,4.5450945,-1.3290374,1.9895092,-3.585615,4.997196,-2.5926695,0.65293217,-1.480965,-8.719319,-1.9234904,-3.0075445,-2.5711389,-4.1168246,1.0486736,-5.11274,-2.7584405,1.0134873,2.9432657,5.289634,4.996876,4.987619,2.257379,-0.109219715,0.4748892,-2.3938677,-2.5708323,0.45565435,-2.8565238,-0.5935197,0.40378162,-1.11772,-0.757111,-0.07764936,0
101,-464.02417,72.10308,2.3880255,27.62118,12.215373,5.595646,0.6245655,4.1371403,-2.2434628,2.633989,-3.6761863,4.1544285,-1.2616699,-0.015113259,-2.6983178,-7.6853347,-2.5338976,-4.5168614,-3.4279857,-4.598403,-0.7637464,-5.751029,-2.1519837,1.4233316,3.9469295,5.293082,3.1327248,2.173618,0.9033872,-0.39722037,0.40290785,-0.9419684,-1.4284705,0.22772469,-2.873592,0.8107525,0.8143997,-1.0688685,-0.94352597,-1.9216552,0
102,-455.844,65.14122,-0.6476891,30.410284,13.295994,1.4025196,-0.3043647,0.026314486,4.1724544,-4.7216635,-2.0180922,3.0803003,-1.9806044,0.8813522,-1.0811018,-7.8812575,-3.3633225,-1.9642768,-5.3731256,-3.5019574,-1.4765496,-4.260624,-4.1931744,0.2598222,2.6147034,2.6552105,2.9087496,2.4950259,0.12092755,-0.51763624,1.2311516,0.15416288,-0.44838467,-0.27282774,-3.1277244,-0.3896055,0.30268893,-2.0479612,0.12218681,-1.2782159,0
103,-439.86832,70.2937,-13.029032,35.6372,5.952359,-4.2999516,5.4720397,2.0987513,-11.029115,6.2361293,-2.4008794,-2.1667867,0.9672594,5.020565,-5.7090697,-3.508523,4.083313,-8.047298,-2.6088758,-1.6464353,-4.0645905,-6.121105,-0.49507633,1.1202735,4.445556,3.25852,3.2034562,5.528018,1.7354966,-4.610744,-4.890414,1.8836008,3.734357,-0.35461736,-4.2883425,-0.5368907,-4.6271815,-6.161427,3.9156,4.870822,0
104,-450.86673,63.808743,2.0969296,32.31153,10.854973,1.9027829,-0.4441101,3.2334142,0.55823284,1.087803,-1.027331,4.4588213,-4.049046,3.0515878,-2.0830066,-7.702674,-1.4471031,-4.6322837,-3.9191973,-3.9773705,1.7724724,-3.1332934,-1.479972,-0.05412175,0.45859727,1.3568873,3.4459305,2.5849347,-0.55092764,0.21468283,1.3939898,-0.21879818,-2.0839438,0.5642997,-3.3801053,-1.1728492,0.81977195,0.1398397,-0.19982286,-1.8363374,0
105,-473.4066,68.844635,10.731555,28.641954,12.6948595,8.692077,-0.93105495,3.2526278,0.9035641,0.10649684,-2.0665205,7.4274817,-0.3967339,2.8368201,0.3613576,-7.3323693,-2.134644,-5.2235613,-5.60849,-5.8565226,-1.7480847,-4.327295,-2.8513572,0.23487115,3.9262695,3.948697,3.9079452,3.4382772,0.919026,-1.0115708,-1.1546715,-0.8613117,-1.3725594,-0.056629006,-4.045386,-1.3185111,1.0798638,-0.52829206,-0.7738206,-1.3823395,0
106,-464.11227,88.79004,1.5160804,30.60481,12.982364,5.8258777,1.7376019,0.5507977,4.037291,-1.5288541,-0.111147515,6.4100294,0.9556375,2.3682053,1.5195334,-8.056601,-4.319363,-4.238507,-7.0234714,-3.734318,-1.0254934,-4.349374,-3.625209,1.2794838,2.9133635,3.3377752,4.9964237,4.2486906,0.13005348,-0.41773283,-1.2045351,-1.6910458,-0.41649628,-0.7900211,-2.1521173,-0.40410563,-0.9392916,-2.396777,-0.36744103,-1.3018837,0
107,-464.0687,81.91983,4.863047,31.057447,10.724322,7.871048,-4.144749,4.8439984,-1.0472921,1.2490679,-2.6161406,8.020442,-0.8579454,3.6320875,-0.7885238,-8.881781,-1.2563416,-4.0691047,-3.711094,-5.2232084,1.3860343,-3.5388327,-0.38997766,2.309407,3.8278677,4.5524197,5.398263,3.930734,0.25886452,0.34111863,0.7811991,-0.8085245,-0.015891831,1.1477609,-3.6066194,-1.0051093,-2.1483955,-1.8954215,0.007565865,-1.9101987,0
108,-458.21924,66.38615,3.7883868,27.97995,9.721823,0.41638568,-4.357954,0.78310126,-2.2643893,1.7212539,-4.6637287,8.291633,0.075875506,3.3128915,0.42126605,-8.876638,-3.4200017,-6.289782,-4.56268,-4.8630705,-0.02064583,-3.316541,-0.16566192,2.4026732,3.9698622,5.279743,5.9998865,3.684307,1.4564289,0.045432456,0.006456522,-0.42497972,-1.0677961,0.123074524,-3.637159,0.62061805,0.58528465,-1.1935148,-1.6585232,-2.4681196,0
109,-459.47836,66.020355,2.261526,26.313614,11.2680025,7.5680513,-1.0033607,1.8276399,-0.04098669,0.35085374,-4.5294814,7.74339,-0.7579644,2.4941504,-2.5477803,-8.422232,-1.8594366,-4.8000855,-3.1132967,-6.1443405,-0.48672962,-5.2940955,-2.850006,0.24256921,1.3319038,4.2834024,4.890995,2.3816736,0.5967992,-0.59004045,-0.07822418,1.337897,1.1061786,2.6080697,-2.6446936,-0.72249675,-0.45494175,-0.6147385,1.0878882,-1.0675538,0
110,-464.37778,63.552612,6.2474337,23.407824,12.026069,7.2390456,-0.3564911,3.1899552,0.4558977,1.4746009,-3.3248582,6.6396203,-1.9581963,0.68675053,-1.1969677,-7.889134,-2.011894,-5.7476907,-4.4864955,-4.8435245,-1.1648816,-3.3200843,-1.4505525,0.7022848,3.1225731,4.8454366,4.790633,2.4001334,0.13031721,0.08561366,0.38531002,-0.5575422,-1.1622869,0.29552272,-2.6668315,-0.39260986,-0.021014407,-0.85874915,-0.6959105,-0.86903954,0
111,-467.0227,68.044846,5.5893307,31.535063,12.163206,2.246705,-5.6851125,3.0777395,-3.5839827,2.2411864,-4.550444,4.579736,-2.365584,2.2362764,-0.98046744,-8.247848,-0.83265936,-5.171648,-3.449767,-3.5330694,0.6020761,-3.3379958,-1.8232253,0.22807148,2.016495,2.5765014,5.9246907,4.0199227,2.0248253,1.350309,0.4528258,-1.1412599,-1.5698887,3.2367723,-2.5178678,-0.55532956,0.017413624,-3.542823,-1.5119015,0.023391312,0
112,-472.78537,74.52665,8.005038,27.97817,10.520382,5.4134455,-3.924593,3.718396,-0.68536276,2.0934553,-5.8374376,5.720781,-2.86292,0.9752351,-0.05762423,-7.590613,-1.7697563,-4.8429275,-4.1321006,-5.6642623,-0.38240397,-5.5482817,-2.3993928,-0.13424653,0.8674975,4.061393,6.1576743,4.7604985,2.5876253,0.94890815,0.5964667,-0.7765704,-1.1414826,0.4408408,-3.012748,0.44660604,-0.50639087,-1.1744494,0.92937475,0.2413108,0
113,-486.8737,68.99017,10.149467,26.9382,9.658207,5.5805383,-6.193273,5.336395,-0.75878614,0.7012902,-3.2865033,7.5561757,-0.23896813,1.4719499,1.3910776,-8.030948,-2.7352107,-3.037224,-3.9041002,-3.77581,0.5719738,-4.540413,-1.1093961,-0.15603016,1.3710549,3.3488667,5.197193,4.402794,1.0543776,0.3866123,-0.21426068,-0.13578251,1.3836708,0.72503895,-3.0796442,-0.58450615,-1.1629096,-0.8810518,0.17928995,-1.7094969,0
114,-478.34985,53.78977,7.035747,26.539673,10.926962,4.835787,-1.2939411,5.7635584,-2.2604914,2.690685,-2.7277682,5.8626747,-1.4984905,3.1688914,-0.19960274,-6.9681463,-0.23262557,-4.707441,-2.5755694,-3.8871222,-0.82600075,-2.9575868,-0.96748835,0.22832912,3.177363,4.6561704,5.323709,4.5994005,1.6684117,-0.026612384,1.4802928,1.3395513,0.7766001,0.88262033,-3.730767,-1.5232276,-1.3420156,-0.9143569,0.8247287,-1.630232,0
115,-479.13138,71.03435,9.050716,26.857595,12.619398,9.912274,-0.615048,5.603976,-3.736606,2.9353569,-3.0217454,9.017731,-1.4814192,2.313244,-1.3288093,-8.8773775,-0.8738177,-5.5473323,-2.3888066,-5.666861,-1.9620833,-4.4277587,-2.2176435,-0.43662244,2.511238,3.3959308,3.077609,3.9814734,2.0486977,-1.0298219,-0.1433902,-0.99524254,-0.8271862,1.6529198,-1.5635713,-0.038143568,-0.97118753,-0.67876965,-0.05461549,-1.9951313,0
116,-430.8063,62.333473,4.3420296,30.621227,14.921642,2.9509993,-2.3189995,3.2901137,-1.5469457,2.2138956,-1.4404246,7.815424,-3.6063266,1.9566966,-0.83851975,-9.614981,-1.7697775,-5.860385,-5.1081543,-4.743435,0.62411547,-4.058579,-1.5236342,0.43189415,0.06790161,2.3698065,3.674436,4.106643,3.1359825,1.116201,-0.61096233,-2.989816,-1.2923117,1.1461525,-2.633369,1.3063016,-1.413882,-3.510769,0.42054236,-0.46033922,0
117,-428.58667,73.48691,6.62441,29.257748,5.239381,15.863233,3.070202,-0.08643423,2.5167365,-3.7568607,-0.8632509,-4.3679414,2.8823013,-2.7673478,0.6753483,1.4617939,-5.777193,2.090187,-1.4890115,-2.8060372,-0.8331918,-2.6656065,-3.2541645,-3.2741582,-1.9918622,-4.358987,-2.9822989,-2.7572608,-4.617191,-2.36236,-4.7822447,-4.266955,-0.73380834,-2.9027174,-1.8442775,-1.7001534,-3.0469403,-1.5105715,-2.2976582,-2.6626673,0
118,-423.9834,84.72727,3.1202219,32.49423,3.751471,18.561247,5.0070453,-2.5056386,5.672112,-3.1744514,-2.274476,-3.9106817,2.847673,-1.0806336,1.5181696,0.069032446,-5.1892786,2.4017339,-3.4652884,-0.87763846,-0.27132627,-5.3849683,-2.3679543,-3.50666,-1.7935625,-2.5977645,-4.2280884,-4.4702005,-3.9235315,-1.1378379,-3.8306003,-0.81734914,2.1991525,-2.180388,-3.215504,-3.061083,-2.3434048,-1.909847,-1.5960258,-1.7215579,0
119,-411.3481,70.08944,6.0928426,33.81358,3.5363412,12.700306,6.332567,-5.241075,2.1892474,1.033108,-3.7832477,-3.6504633,4.027275,-5.62798,-0.08857674,4.6851263,-6.1559544,0.49916,-0.55047804,-5.5108175,0.48903906,-0.38930407,-5.457106,-3.9217002,-3.6155612,-7.383242,-3.1731067,-3.3299124,-6.5320907,1.2335583,-1.3953356,-5.2486525,0.32022953,-2.33848,-3.1151772,0.13277958,-2.2472272,-3.3957143,-0.76386535,-2.8577957,0
120,-409.37503,71.538704,5.6757894,33.029526,1.8620538,12.077246,5.8136086,-6.483099,0.45294237,-0.51188236,-3.688876,-2.732264,4.802957,-3.444398,-0.5285417,2.9395154,-4.8099875,-0.71824837,-0.5201956,-3.1874666,-3.5285132,-1.5619096,-1.6687841,-6.414378,-3.1342394,-3.026264,-6.2100267,-2.837947,-2.6995146,-3.4164083,-2.2056062,-2.261361,-2.9994109,-1.4775876,-0.98788285,-2.9775033,-1.0950557,-1.1679759,-2.6041818,-1.3417683,0
121,-423.30756,77.88448,7.118223,27.391363,6.728618,15.294064,1.2912244,-7.850107,2.9517298,-0.18764272,-3.437853,-4.499632,3.0609083,-0.97253513,-0.29648554,2.6479685,-5.610779,-2.6140747,-0.28065428,-4.421737,-4.1192613,-0.7151374,0.16536419,-2.280282,-2.9055407,-4.46545,-4.7230973,-1.8777262,-3.4159706,-3.959184,-1.1765032,-0.24928471,-2.3827531,-3.7889826,-1.8142537,-1.828948,-1.0921364,-1.1050801,-3.302707,-1.4378473,0
122,-427.8123,83.27539,7.326962,28.970245,6.3740444,14.483265,0.6370601,-7.484655,1.6416596,1.2462137,-4.8565326,-6.487098,2.665225,-2.4509156,0.6041531,2.0222905,-5.154251,2.1078105,1.295365,-4.9181933,-2.7697682,-2.3362834,-1.2541487,-2.6893516,-6.357386,-5.5192327,-2.447746,-3.0167396,-4.0790057,-1.41585,-3.0287645,-2.4967031,-0.52398723,-5.0252323,-2.842525,0.6512623,-2.166191,-1.6706492,-0.8382153,-2.143628,0
123,-404.6074,77.2314,7.6372766,25.526062,9.711249,11.48063,2.364359,-2.8724053,1.3991175,0.09073088,-1.043277,-3.8128827,1.4652877,-1.0026507,-0.26624557,1.6798378,-2.551921,-1.4281483,-0.7272881,-1.6170918,-3.3637142,-2.8819814,-1.3787173,-3.6945872,-4.6074653,-3.3425486,-2.4256747,-2.968773,-3.4038274,-1.3306108,-1.8935089,-0.6490279,0.06298476,-4.0159554,-2.4323301,-0.74478745,-2.5919828,-2.7676992,-1.5771475,-1.9886564,0
124,-401.74344,76.97697,8.12852,29.06726,5.9515104,16.562592,0.99194944,-7.1015296,4.921355,-1.7830437,-1.3200359,-0.9700773,1.4443386,-1.2151831,-0.096163414,-0.2633802,-3.1943781,0.17597553,-3.314131,-3.3678308,-2.3388975,-3.6086671,-1.4294062,-2.3956883,-3.2019174,-2.9436896,-3.937368,-3.02673,-2.1516807,-3.5820134,-3.820894,-1.9665868,-2.4436228,-2.8057642,-2.0592508,-2.0968,-0.82565534,-1.7841336,-2.0644252,-1.9666252,0
125,-406.31363,71.55675,7.7288666,26.342316,6.284585,19.0126,-1.8556061,-6.827464,7.0473595,-5.0910344,-0.15686105,-2.8160305,-2.035574,-0.29544866,-0.29693067,2.4248314,-4.2392626,-1.4038934,0.48396412,-3.1190891,-3.149562,-2.183823,-1.4625423,-1.611367,-2.7230356,-4.2594385,-3.1635623,-3.805664,-2.527438,-1.6283884,-1.7612318,1.0374317,-1.972307,-2.0372176,-1.5002846,-3.0026066,-0.22898641,-2.70657,-3.1031866,-1.9604067,0
126,-402.80023,78.4508,2.2163415,28.982977,8.019462,17.527142,0.49214602,-6.5964017,5.3366823,-3.2014978,-2.7803776,-3.1243649,0.002488004,-1.8318176,-0.36288512,1.6579002,-5.6459217,-1.1225153,-0.9829841,-5.12515,-3.047508,-4.1990795,-1.9073792,-1.1326839,-3.842232,-5.0453997,-3.5134337,-1.2572829,-3.5149624,-4.1102667,-2.1353745,-0.79217094,-1.9715106,-2.8789306,-2.6496506,-2.4724023,-0.35146567,-2.7055697,-3.1955924,-1.2371942,0
127,-405.66943,75.68111,10.119255,22.735685,6.6409783,16.41669,2.9230385,-6.39394,3.5972981,-1.86642,-0.47341296,-0.39556274,-0.38165754,-1.1537794,0.20266993,0.7279266,-3.928227,-0.6821337,-0.7340811,-3.8966248,-2.3770916,-2.9432273,-2.745769,-2.3799615,-5.274465,-5.123749,-2.6299424,-3.6321437,-2.889463,-2.1583223,-3.4217396,-0.87741435,-2.0146067,-3.3874815,-1.4936805,-2.4649549,-1.3749005,-1.2571576,-2.4199576,-2.9055042,0
128,-383.7573,74.1007,3.9199612,37.879395,8.223098,12.910587,8.268386,-5.8525085,3.2869155,2.185287,0.71189624,-3.0194073,0.553302,1.7358549,-1.2866029,-0.5640902,-2.2217474,-0.75326294,-0.2295382,-1.1073266,-2.3416836,-2.2838254,-0.58210695,-2.2249203,-2.0949805,-3.8165815,-5.2141004,-1.8538845,-2.0412996,-2.205735,-0.3017273,0.07369402,-0.909353,-1.2210637,-2.5596354,-4.2546916,-0.73238415,-0.59129375,-4.489344,-2.1709337,0
129,-407.33624,85.08484,8.349681,30.200647,9.672332,18.198765,-1.550384,-8.769337,5.8109837,-2.7814276,-1.5256629,-3.1757443,-2.1839905,-0.34211907,1.4049453,2.4101315,-5.119474,-2.502885,1.6940848,-3.290048,-3.975631,-2.0692613,-2.8122878,-1.8074028,-3.9600408,-7.848658,-4.2956033,-3.5952153,-3.7097557,-0.20693177,-3.4238498,-1.0670487,0.780351,-3.805401,-2.5368133,-3.1499877,-1.7407149,0.068101384,-1.7088375,-2.0012882,0
130,-406.18246,78.97424,8.794745,28.342619,8.928715,13.714305,-0.6479533,-9.866544,1.5098027,-1.7053708,-2.7863686,-2.6079755,0.35509714,-0.8645928,0.7378374,1.2452005,-4.6680875,0.3092175,-0.26252213,-5.5086603,-2.0485966,-2.7606003,-3.342404,-1.7254786,-2.9094844,-4.953492,-3.7566748,-2.6986,-3.3341975,-1.1197662,-3.167751,-3.1326597,-0.76780534,-2.9888968,-2.2784302,-1.270592,-2.5104845,-1.842725,-1.8043617,-3.5296564,0
131,-409.60733,83.58216,10.525713,30.643112,8.526709,18.45817,0.9238924,-9.492636,2.169764,-2.9057035,-0.8882877,-4.043553,-0.9329122,1.30167,1.6114948,0.80601263,-5.9559274,1.8640207,2.5619497,-6.730788,-3.3380084,-1.6372952,-3.4871364,-1.7129321,-2.3686974,-5.038697,-3.732823,-2.8459609,-3.08927,-1.4839078,-4.042861,-2.325902,-0.13134392,-4.1956205,-3.3189135,-0.926819,-0.75376064,-0.41054252,-1.4495443,-3.3655076,0
132,-409.02942,77.65509,4.0992303,34.870544,6.620296,14.311901,5.5584173,-7.4108157,2.1035948,-0.8040796,-4.567322,-5.530604,1.3883235,-1.3953391,-0.13403046,2.1528382,-6.062443,0.89943236,1.7076863,-6.5971203,-1.2091017,-1.6160175,-4.852199,-1.3726531,-3.5159214,-6.3386793,-4.5962944,-4.0685434,-3.5615425,-1.6695249,-2.9214766,-2.464822,-0.9161437,-3.1293676,-3.6258268,-1.9215912,-0.8710878,-0.08205228,-1.7522265,-4.337725,0
133,-375.43286,95.99746,-5.702438,30.250126,3.9203627,14.590301,5.685059,-9.314087,5.788833,1.603297,-6.2243633,-7.419379,0.27673176,-2.2071304,-0.4910675,4.9945784,-3.8178794,-1.0899591,-0.9635385,-8.776914,-4.8421173,-1.2475793,-2.4290824,-4.6716065,-5.2118616,-4.6789985,-4.243246,-4.039419,-4.460283,-2.270181,-1.0165281,-0.19710635,-0.84401137,-3.552955,-3.714964,-3.379269,-3.0587382,-0.51444244,-0.30470064,-3.3282988,0
134,-390.8319,84.099594,3.9946768,25.877502,4.7566576,14.855209,1.9178599,-7.0397887,5.542594,0.26411322,-0.3151947,-3.6597989,0.6524862,-0.25945246,-2.235749,1.8228912,-7.364842,-3.3532653,1.3999867,-6.1554775,-1.0662943,-0.71857107,-6.0954394,-4.060404,-5.2205276,-7.103138,-4.7943153,-4.2763624,-3.9351141,-1.7685126,-3.1119108,-2.6315668,-1.3363328,-3.3660858,-3.6926217,-2.69695,-1.5982015,-0.9984173,-0.9116512,-2.8133965,0
135,-383.1807,83.897644,6.033627,30.577742,7.4258027,14.7141,3.951448,-4.336161,5.1929727,0.60450566,-1.0143921,-2.0930405,3.026149,0.6005925,1.4667943,3.5271654,-6.974823,-2.7756462,0.15248607,-6.077768,-1.2596773,-0.730395,-4.8735704,-5.068798,-5.4557147,-6.1575603,-3.3086815,-2.7460756,-6.7525964,-2.5139823,0.39888105,-1.9581807,-0.96682435,-2.8628728,-4.465958,-4.056269,-4.080784,-1.0086122,-0.4894955,-3.3717206,0
136,-385.1279,81.629,7.2629,34.172623,5.05948,13.013494,3.3709607,-8.497264,0.26052433,-2.0269437,-3.909354,-4.67169,2.1505816,-0.9136275,0.5360491,3.1711884,-5.8029146,-1.3110793,-0.2327757,-5.738956,-2.518626,-1.5358502,-2.6338036,-4.3975697,-4.574855,-5.114062,-5.30619,-3.952888,-5.1400814,-2.1240885,-0.81611574,-1.2365419,-0.599825,-3.5249527,-3.3270032,-3.1793635,-3.9189863,-0.42257443,-0.35517153,-3.15215,0
137,-400.4114,84.73534,1.7498826,33.82767,8.939821,10.8022175,3.543332,-3.611744,-0.17296049,-4.388177,1.7352617,-3.3712547,-1.3877317,1.0944928,0.92962843,0.2538876,-4.903122,1.049051,-2.7025235,-6.5295625,-0.37213832,-3.2611232,-3.5753984,-1.746197,-3.816261,-4.9309025,-3.5957894,-3.6031923,-4.2840652,-1.1528865,-2.1633995,-1.8255693,-0.2407757,-3.0366943,-1.0804962,-0.78951097,-3.769023,-1.9644243,-1.7461487,-4.40634,0
